Team1_x,KIA,LG,NC,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,-2.5,-12.0,1.0,-14.5,-1.0,-4.5,-22.0,2.5
LG,2.5,0.0,-9.5,3.5,-12.0,1.5,-2.0,-19.5,5.0
NC,12.0,9.5,0.0,13.0,-2.5,11.0,7.5,-10.0,14.5
SK,-1.0,-3.5,-13.0,0.0,-15.5,-2.0,-5.5,-23.0,1.5
넥센,14.5,12.0,2.5,15.5,0.0,13.5,10.0,-7.5,17.0
두산,1.0,-1.5,-11.0,2.0,-13.5,0.0,-3.5,-21.0,3.5
롯데,4.5,2.0,-7.5,5.5,-10.0,3.5,0.0,-17.5,7.0
삼성,22.0,19.5,10.0,23.0,7.5,21.0,17.5,0.0,24.5
한화,-2.5,-5.0,-14.5,-1.5,-17.0,-3.5,-7.0,-24.5,0.0
