Team1_x,KIA,LG,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,-1.5,-19.0,1.5,-10.5,-3.0,-8.5,6.0
LG,1.5,0.0,-17.5,3.0,-9.0,-1.5,-7.0,7.5
SK,19.0,17.5,0.0,20.5,8.5,16.0,10.5,25.0
넥센,-1.5,-3.0,-20.5,0.0,-12.0,-4.5,-10.0,4.5
두산,10.5,9.0,-8.5,12.0,0.0,7.5,2.0,16.5
롯데,3.0,1.5,-16.0,4.5,-7.5,0.0,-5.5,9.0
삼성,8.5,7.0,-10.5,10.0,-2.0,5.5,0.0,14.5
한화,-6.0,-7.5,-25.0,-4.5,-16.5,-9.0,-14.5,0.0
