Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,-1.5,-7.0,-5.0,4.0,1.0,3.0,5.5
LG,1.5,0.0,-5.5,-3.5,5.5,2.5,4.5,7.0
SK,7.0,5.5,0.0,2.0,11.0,8.0,10.0,12.5
두산,5.0,3.5,-2.0,0.0,9.0,6.0,8.0,10.5
롯데,-4.0,-5.5,-11.0,-9.0,0.0,-3.0,-1.0,1.5
삼성,-1.0,-2.5,-8.0,-6.0,3.0,0.0,2.0,4.5
한화,-3.0,-4.5,-10.0,-8.0,1.0,-2.0,0.0,2.5
히어로즈,-5.5,-7.0,-12.5,-10.5,-1.5,-4.5,-2.5,0.0
