Team1_x,LG,두산,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,-10.5,-10.5,-7.0,29.5,-4.0,1.0,-5.5
두산,10.5,0.0,0.0,3.5,40.0,6.5,11.5,5.0
롯데,10.5,0.0,0.0,3.5,40.0,6.5,11.5,5.0
삼성,7.0,-3.5,-3.5,0.0,36.5,3.0,8.0,1.5
쌍방울,-29.5,-40.0,-40.0,-36.5,0.0,-33.5,-28.5,-35.0
한화,4.0,-6.5,-6.5,-3.0,33.5,0.0,5.0,-1.5
해태,-1.0,-11.5,-11.5,-8.0,28.5,-5.0,0.0,-6.5
현대,5.5,-5.0,-5.0,-1.5,35.0,1.5,6.5,0.0
