Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,17.5,18.5,13.5,29.0,7.5,11.5,13.0
OB,-17.5,0.0,1.0,-4.0,11.5,-10.0,-6.0,-4.5
롯데,-18.5,-1.0,0.0,-5.0,10.5,-11.0,-7.0,-5.5
삼성,-13.5,4.0,5.0,0.0,15.5,-6.0,-2.0,-0.5
쌍방울,-29.0,-11.5,-10.5,-15.5,0.0,-21.5,-17.5,-16.0
태평양,-7.5,10.0,11.0,6.0,21.5,0.0,4.0,5.5
한화,-11.5,6.0,7.0,2.0,17.5,-4.0,0.0,1.5
해태,-13.0,4.5,5.5,0.5,16.0,-5.5,-1.5,0.0
