Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,3.0,9.0,7.5,-5.0,24.0,28.5,-11.0
OB,-3.0,0.0,6.0,4.5,-8.0,21.0,25.5,-14.0
롯데,-9.0,-6.0,0.0,-1.5,-14.0,15.0,19.5,-20.0
빙그레,-7.5,-4.5,1.5,0.0,-12.5,16.5,21.0,-18.5
삼성,5.0,8.0,14.0,12.5,0.0,29.0,33.5,-6.0
쌍방울,-24.0,-21.0,-15.0,-16.5,-29.0,0.0,4.5,-35.0
태평양,-28.5,-25.5,-19.5,-21.0,-33.5,-4.5,0.0,-39.5
해태,11.0,14.0,20.0,18.5,6.0,35.0,39.5,0.0
