Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,14.0,-16.0,-7.0,-4.0,-1.0,-6.0,8.0
LG,-14.0,0.0,-30.0,-21.0,-18.0,-15.0,-20.0,-6.0
SK,16.0,30.0,0.0,9.0,12.0,15.0,10.0,24.0
두산,7.0,21.0,-9.0,0.0,3.0,6.0,1.0,15.0
롯데,4.0,18.0,-12.0,-3.0,0.0,3.0,-2.0,12.0
삼성,1.0,15.0,-15.0,-6.0,-3.0,0.0,-5.0,9.0
한화,6.0,20.0,-10.0,-1.0,2.0,5.0,0.0,14.0
히어로즈,-8.0,6.0,-24.0,-15.0,-12.0,-9.0,-14.0,0.0
