Team1_x,KIA,LG,NC,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,-1.5,-12.0,2.0,-13.5,-1.0,-4.5,-20.0,4.5
LG,1.5,0.0,-10.5,3.5,-12.0,0.5,-3.0,-18.5,6.0
NC,12.0,10.5,0.0,14.0,-1.5,11.0,7.5,-8.0,16.5
SK,-2.0,-3.5,-14.0,0.0,-15.5,-3.0,-6.5,-22.0,2.5
넥센,13.5,12.0,1.5,15.5,0.0,12.5,9.0,-6.5,18.0
두산,1.0,-0.5,-11.0,3.0,-12.5,0.0,-3.5,-19.0,5.5
롯데,4.5,3.0,-7.5,6.5,-9.0,3.5,0.0,-15.5,9.0
삼성,20.0,18.5,8.0,22.0,6.5,19.0,15.5,0.0,24.5
한화,-4.5,-6.0,-16.5,-2.5,-18.0,-5.5,-9.0,-24.5,0.0
