Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,8.0,6.5,10.5,2.5,12.5,13.0,-5.0
OB,-8.0,0.0,-1.5,2.5,-5.5,4.5,5.0,-13.0
롯데,-6.5,1.5,0.0,4.0,-4.0,6.0,6.5,-11.5
빙그레,-10.5,-2.5,-4.0,0.0,-8.0,2.0,2.5,-15.5
삼성,-2.5,5.5,4.0,8.0,0.0,10.0,10.5,-7.5
쌍방울,-12.5,-4.5,-6.0,-2.0,-10.0,0.0,0.5,-17.5
태평양,-13.0,-5.0,-6.5,-2.5,-10.5,-0.5,0.0,-18.0
해태,5.0,13.0,11.5,15.5,7.5,17.5,18.0,0.0
