Team1_x,LG,두산,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,-8.5,-9.5,-6.0,26.5,-3.0,2.0,-3.5
두산,8.5,0.0,-1.0,2.5,35.0,5.5,10.5,5.0
롯데,9.5,1.0,0.0,3.5,36.0,6.5,11.5,6.0
삼성,6.0,-2.5,-3.5,0.0,32.5,3.0,8.0,2.5
쌍방울,-26.5,-35.0,-36.0,-32.5,0.0,-29.5,-24.5,-30.0
한화,3.0,-5.5,-6.5,-3.0,29.5,0.0,5.0,-0.5
해태,-2.0,-10.5,-11.5,-8.0,24.5,-5.0,0.0,-5.5
현대,3.5,-5.0,-6.0,-2.5,30.0,0.5,5.5,0.0
