Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,0.5,1.5,4.0,8.0,9.5,5.0,4.0
OB,-0.5,0.0,1.0,3.5,7.5,9.0,4.5,3.5
롯데,-1.5,-1.0,0.0,2.5,6.5,8.0,3.5,2.5
삼성,-4.0,-3.5,-2.5,0.0,4.0,5.5,1.0,0.0
쌍방울,-8.0,-7.5,-6.5,-4.0,0.0,1.5,-3.0,-4.0
태평양,-9.5,-9.0,-8.0,-5.5,-1.5,0.0,-4.5,-5.5
한화,-5.0,-4.5,-3.5,-1.0,3.0,4.5,0.0,-1.0
해태,-4.0,-3.5,-2.5,0.0,4.0,5.5,1.0,0.0
