Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,-1.5,2.0,3.0,6.0,4.5,2.0,3.0
OB,1.5,0.0,3.5,4.5,7.5,6.0,3.5,4.5
롯데,-2.0,-3.5,0.0,1.0,4.0,2.5,0.0,1.0
삼성,-3.0,-4.5,-1.0,0.0,3.0,1.5,-1.0,0.0
쌍방울,-6.0,-7.5,-4.0,-3.0,0.0,-1.5,-4.0,-3.0
태평양,-4.5,-6.0,-2.5,-1.5,1.5,0.0,-2.5,-1.5
한화,-2.0,-3.5,0.0,1.0,4.0,2.5,0.0,1.0
해태,-3.0,-4.5,-1.0,0.0,3.0,1.5,-1.0,0.0
