Team1_x,LG,두산,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,-10.5,-11.5,-8.0,27.5,-5.0,0.0,-5.5
두산,10.5,0.0,-1.0,2.5,38.0,5.5,10.5,5.0
롯데,11.5,1.0,0.0,3.5,39.0,6.5,11.5,6.0
삼성,8.0,-2.5,-3.5,0.0,35.5,3.0,8.0,2.5
쌍방울,-27.5,-38.0,-39.0,-35.5,0.0,-32.5,-27.5,-33.0
한화,5.0,-5.5,-6.5,-3.0,32.5,0.0,5.0,-0.5
해태,0.0,-10.5,-11.5,-8.0,27.5,-5.0,0.0,-5.5
현대,5.5,-5.0,-6.0,-2.5,33.0,0.5,5.5,0.0
