Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,9.5,-0.5,1.0,4.0,5.0,19.5,9.5
LG,-9.5,0.0,-10.0,-8.5,-5.5,-4.5,10.0,0.0
SK,0.5,10.0,0.0,1.5,4.5,5.5,20.0,10.0
두산,-1.0,8.5,-1.5,0.0,3.0,4.0,18.5,8.5
롯데,-4.0,5.5,-4.5,-3.0,0.0,1.0,15.5,5.5
삼성,-5.0,4.5,-5.5,-4.0,-1.0,0.0,14.5,4.5
한화,-19.5,-10.0,-20.0,-18.5,-15.5,-14.5,0.0,-10.0
히어로즈,-9.5,0.0,-10.0,-8.5,-5.5,-4.5,10.0,0.0
