Team1_x,KIA,LG,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,-4.0,-7.0,-4.0,-3.0,-3.5,-3.0,4.0
LG,4.0,0.0,-3.0,0.0,1.0,0.5,1.0,8.0
SK,7.0,3.0,0.0,3.0,4.0,3.5,4.0,11.0
넥센,4.0,0.0,-3.0,0.0,1.0,0.5,1.0,8.0
두산,3.0,-1.0,-4.0,-1.0,0.0,-0.5,0.0,7.0
롯데,3.5,-0.5,-3.5,-0.5,0.5,0.0,0.5,7.5
삼성,3.0,-1.0,-4.0,-1.0,0.0,-0.5,0.0,7.0
한화,-4.0,-8.0,-11.0,-8.0,-7.0,-7.5,-7.0,0.0
