Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,9.5,-1.0,-11.5,-11.0,4.0,2.0,-14.5
OB,-9.5,0.0,-10.5,-21.0,-20.5,-5.5,-7.5,-24.0
롯데,1.0,10.5,0.0,-10.5,-10.0,5.0,3.0,-13.5
빙그레,11.5,21.0,10.5,0.0,0.5,15.5,13.5,-3.0
삼성,11.0,20.5,10.0,-0.5,0.0,15.0,13.0,-3.5
쌍방울,-4.0,5.5,-5.0,-15.5,-15.0,0.0,-2.0,-18.5
태평양,-2.0,7.5,-3.0,-13.5,-13.0,2.0,0.0,-16.5
해태,14.5,24.0,13.5,3.0,3.5,18.5,16.5,0.0
