Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,24.0,-7.5,3.5,-6.0,15.0,11.5,-21.5
SK,-24.0,0.0,-31.5,-20.5,-30.0,-9.0,-12.5,-45.5
두산,7.5,31.5,0.0,11.0,1.5,22.5,19.0,-14.0
롯데,-3.5,20.5,-11.0,0.0,-9.5,11.5,8.0,-25.0
삼성,6.0,30.0,-1.5,9.5,0.0,21.0,17.5,-15.5
한화,-15.0,9.0,-22.5,-11.5,-21.0,0.0,-3.5,-36.5
해태,-11.5,12.5,-19.0,-8.0,-17.5,3.5,0.0,-33.0
현대,21.5,45.5,14.0,25.0,15.5,36.5,33.0,0.0
