Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,4.0,3.0,3.0,2.5,8.0,8.5,-3.0
OB,-4.0,0.0,-1.0,-1.0,-1.5,4.0,4.5,-7.0
롯데,-3.0,1.0,0.0,0.0,-0.5,5.0,5.5,-6.0
빙그레,-3.0,1.0,0.0,0.0,-0.5,5.0,5.5,-6.0
삼성,-2.5,1.5,0.5,0.5,0.0,5.5,6.0,-5.5
쌍방울,-8.0,-4.0,-5.0,-5.0,-5.5,0.0,0.5,-11.0
태평양,-8.5,-4.5,-5.5,-5.5,-6.0,-0.5,0.0,-11.5
해태,3.0,7.0,6.0,6.0,5.5,11.0,11.5,0.0
