Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,11.0,-16.0,-12.0,-3.0,-1.0,-6.0,3.0
LG,-11.0,0.0,-27.0,-23.0,-14.0,-12.0,-17.0,-8.0
SK,16.0,27.0,0.0,4.0,13.0,15.0,10.0,19.0
두산,12.0,23.0,-4.0,0.0,9.0,11.0,6.0,15.0
롯데,3.0,14.0,-13.0,-9.0,0.0,2.0,-3.0,6.0
삼성,1.0,12.0,-15.0,-11.0,-2.0,0.0,-5.0,4.0
한화,6.0,17.0,-10.0,-6.0,3.0,5.0,0.0,9.0
히어로즈,-3.0,8.0,-19.0,-15.0,-6.0,-4.0,-9.0,0.0
