Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,4.5,10.0,13.5,0.5,20.5,26.5,-8.5
OB,-4.5,0.0,5.5,9.0,-4.0,16.0,22.0,-13.0
롯데,-10.0,-5.5,0.0,3.5,-9.5,10.5,16.5,-18.5
빙그레,-13.5,-9.0,-3.5,0.0,-13.0,7.0,13.0,-22.0
삼성,-0.5,4.0,9.5,13.0,0.0,20.0,26.0,-9.0
쌍방울,-20.5,-16.0,-10.5,-7.0,-20.0,0.0,6.0,-29.0
태평양,-26.5,-22.0,-16.5,-13.0,-26.0,-6.0,0.0,-35.0
해태,8.5,13.0,18.5,22.0,9.0,29.0,35.0,0.0
