Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,0.0,6.0,8.5,10.0,12.0,7.5,8.5
OB,0.0,0.0,6.0,8.5,10.0,12.0,7.5,8.5
롯데,-6.0,-6.0,0.0,2.5,4.0,6.0,1.5,2.5
삼성,-8.5,-8.5,-2.5,0.0,1.5,3.5,-1.0,0.0
쌍방울,-10.0,-10.0,-4.0,-1.5,0.0,2.0,-2.5,-1.5
태평양,-12.0,-12.0,-6.0,-3.5,-2.0,0.0,-4.5,-3.5
한화,-7.5,-7.5,-1.5,1.0,2.5,4.5,0.0,1.0
해태,-8.5,-8.5,-2.5,0.0,1.5,3.5,-1.0,0.0
