Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,10.0,-17.0,-10.0,-5.0,-1.0,-6.0,3.0
LG,-10.0,0.0,-27.0,-20.0,-15.0,-11.0,-16.0,-7.0
SK,17.0,27.0,0.0,7.0,12.0,16.0,11.0,20.0
두산,10.0,20.0,-7.0,0.0,5.0,9.0,4.0,13.0
롯데,5.0,15.0,-12.0,-5.0,0.0,4.0,-1.0,8.0
삼성,1.0,11.0,-16.0,-9.0,-4.0,0.0,-5.0,4.0
한화,6.0,16.0,-11.0,-4.0,1.0,5.0,0.0,9.0
히어로즈,-3.0,7.0,-20.0,-13.0,-8.0,-4.0,-9.0,0.0
