Team1_x,LG,두산,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,2.5,0.0,0.5,9.0,5.0,4.0,3.0
두산,-2.5,0.0,-2.5,-2.0,6.5,2.5,1.5,0.5
롯데,0.0,2.5,0.0,0.5,9.0,5.0,4.0,3.0
삼성,-0.5,2.0,-0.5,0.0,8.5,4.5,3.5,2.5
쌍방울,-9.0,-6.5,-9.0,-8.5,0.0,-4.0,-5.0,-6.0
한화,-5.0,-2.5,-5.0,-4.5,4.0,0.0,-1.0,-2.0
해태,-4.0,-1.5,-4.0,-3.5,5.0,1.0,0.0,-1.0
현대,-3.0,-0.5,-3.0,-2.5,6.0,2.0,1.0,0.0
