Team1_x,KIA,LG,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,5.0,3.0,16.0,10.0,9.5,-1.0,10.5
LG,-5.0,0.0,-2.0,11.0,5.0,4.5,-6.0,5.5
SK,-3.0,2.0,0.0,13.0,7.0,6.5,-4.0,7.5
넥센,-16.0,-11.0,-13.0,0.0,-6.0,-6.5,-17.0,-5.5
두산,-10.0,-5.0,-7.0,6.0,0.0,-0.5,-11.0,0.5
롯데,-9.5,-4.5,-6.5,6.5,0.5,0.0,-10.5,1.0
삼성,1.0,6.0,4.0,17.0,11.0,10.5,0.0,11.5
한화,-10.5,-5.5,-7.5,5.5,-0.5,-1.0,-11.5,0.0
