Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,3.5,2.0,3.0,2.5,8.0,8.0,-4.0
OB,-3.5,0.0,-1.5,-0.5,-1.0,4.5,4.5,-7.5
롯데,-2.0,1.5,0.0,1.0,0.5,6.0,6.0,-6.0
빙그레,-3.0,0.5,-1.0,0.0,-0.5,5.0,5.0,-7.0
삼성,-2.5,1.0,-0.5,0.5,0.0,5.5,5.5,-6.5
쌍방울,-8.0,-4.5,-6.0,-5.0,-5.5,0.0,0.0,-12.0
태평양,-8.0,-4.5,-6.0,-5.0,-5.5,0.0,0.0,-12.0
해태,4.0,7.5,6.0,7.0,6.5,12.0,12.0,0.0
