Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,-1.5,3.5,9.0,26.5,21.0,15.0,10.0
OB,1.5,0.0,5.0,10.5,28.0,22.5,16.5,11.5
롯데,-3.5,-5.0,0.0,5.5,23.0,17.5,11.5,6.5
삼성,-9.0,-10.5,-5.5,0.0,17.5,12.0,6.0,1.0
쌍방울,-26.5,-28.0,-23.0,-17.5,0.0,-5.5,-11.5,-16.5
태평양,-21.0,-22.5,-17.5,-12.0,5.5,0.0,-6.0,-11.0
한화,-15.0,-16.5,-11.5,-6.0,11.5,6.0,0.0,-5.0
해태,-10.0,-11.5,-6.5,-1.0,16.5,11.0,5.0,0.0
