Team1_x,KIA,LG,NC,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,-3.0,10.5,5.5,-3.5,0.0,0.0,-5.0,16.5
LG,3.0,0.0,13.5,8.5,-0.5,3.0,3.0,-2.0,19.5
NC,-10.5,-13.5,0.0,-5.0,-14.0,-10.5,-10.5,-15.5,6.0
SK,-5.5,-8.5,5.0,0.0,-9.0,-5.5,-5.5,-10.5,11.0
넥센,3.5,0.5,14.0,9.0,0.0,3.5,3.5,-1.5,20.0
두산,0.0,-3.0,10.5,5.5,-3.5,0.0,0.0,-5.0,16.5
롯데,0.0,-3.0,10.5,5.5,-3.5,0.0,0.0,-5.0,16.5
삼성,5.0,2.0,15.5,10.5,1.5,5.0,5.0,0.0,21.5
한화,-16.5,-19.5,-6.0,-11.0,-20.0,-16.5,-16.5,-21.5,0.0
