Team1_x,KIA,LG,NC,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,1.0,5.0,2.0,1.0,1.0,1.5,0.0,7.0
LG,-1.0,0.0,4.0,1.0,0.0,0.0,0.5,-1.0,6.0
NC,-5.0,-4.0,0.0,-3.0,-4.0,-4.0,-3.5,-5.0,2.0
SK,-2.0,-1.0,3.0,0.0,-1.0,-1.0,-0.5,-2.0,5.0
넥센,-1.0,0.0,4.0,1.0,0.0,0.0,0.5,-1.0,6.0
두산,-1.0,0.0,4.0,1.0,0.0,0.0,0.5,-1.0,6.0
롯데,-1.5,-0.5,3.5,0.5,-0.5,-0.5,0.0,-1.5,5.5
삼성,0.0,1.0,5.0,2.0,1.0,1.0,1.5,0.0,7.0
한화,-7.0,-6.0,-2.0,-5.0,-6.0,-6.0,-5.5,-7.0,0.0
