Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,9.0,5.5,9.5,4.5,12.5,13.0,-5.0
OB,-9.0,0.0,-3.5,0.5,-4.5,3.5,4.0,-14.0
롯데,-5.5,3.5,0.0,4.0,-1.0,7.0,7.5,-10.5
빙그레,-9.5,-0.5,-4.0,0.0,-5.0,3.0,3.5,-14.5
삼성,-4.5,4.5,1.0,5.0,0.0,8.0,8.5,-9.5
쌍방울,-12.5,-3.5,-7.0,-3.0,-8.0,0.0,0.5,-17.5
태평양,-13.0,-4.0,-7.5,-3.5,-8.5,-0.5,0.0,-18.0
해태,5.0,14.0,10.5,14.5,9.5,17.5,18.0,0.0
