Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,2.5,14.5,1.0,6.0,13.0,0.5,13.5
OB,-2.5,0.0,12.0,-1.5,3.5,10.5,-2.0,11.0
롯데,-14.5,-12.0,0.0,-13.5,-8.5,-1.5,-14.0,-1.0
삼성,-1.0,1.5,13.5,0.0,5.0,12.0,-0.5,12.5
쌍방울,-6.0,-3.5,8.5,-5.0,0.0,7.0,-5.5,7.5
한화,-13.0,-10.5,1.5,-12.0,-7.0,0.0,-12.5,0.5
해태,-0.5,2.0,14.0,0.5,5.5,12.5,0.0,13.0
현대,-13.5,-11.0,1.0,-12.5,-7.5,-0.5,-13.0,0.0
