Team1_x,KIA,LG,NC,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,-9.5,-17.5,-9.0,-25.0,-5.5,-5.0,-26.5,3.0
LG,9.5,0.0,-8.0,0.5,-15.5,4.0,4.5,-17.0,12.5
NC,17.5,8.0,0.0,8.5,-7.5,12.0,12.5,-9.0,20.5
SK,9.0,-0.5,-8.5,0.0,-16.0,3.5,4.0,-17.5,12.0
넥센,25.0,15.5,7.5,16.0,0.0,19.5,20.0,-1.5,28.0
두산,5.5,-4.0,-12.0,-3.5,-19.5,0.0,0.5,-21.0,8.5
롯데,5.0,-4.5,-12.5,-4.0,-20.0,-0.5,0.0,-21.5,8.0
삼성,26.5,17.0,9.0,17.5,1.5,21.0,21.5,0.0,29.5
한화,-3.0,-12.5,-20.5,-12.0,-28.0,-8.5,-8.0,-29.5,0.0
