Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,-4.5,-15.0,-20.0,-11.0,5.5,-5.5,-19.0
OB,4.5,0.0,-10.5,-15.5,-6.5,10.0,-1.0,-14.5
롯데,15.0,10.5,0.0,-5.0,4.0,20.5,9.5,-4.0
빙그레,20.0,15.5,5.0,0.0,9.0,25.5,14.5,1.0
삼성,11.0,6.5,-4.0,-9.0,0.0,16.5,5.5,-8.0
쌍방울,-5.5,-10.0,-20.5,-25.5,-16.5,0.0,-11.0,-24.5
태평양,5.5,1.0,-9.5,-14.5,-5.5,11.0,0.0,-13.5
해태,19.0,14.5,4.0,-1.0,8.0,24.5,13.5,0.0
