Team1_x,LG,두산,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,-6.5,-9.5,-5.0,25.5,-3.0,1.0,-4.5
두산,6.5,0.0,-3.0,1.5,32.0,3.5,7.5,2.0
롯데,9.5,3.0,0.0,4.5,35.0,6.5,10.5,5.0
삼성,5.0,-1.5,-4.5,0.0,30.5,2.0,6.0,0.5
쌍방울,-25.5,-32.0,-35.0,-30.5,0.0,-28.5,-24.5,-30.0
한화,3.0,-3.5,-6.5,-2.0,28.5,0.0,4.0,-1.5
해태,-1.0,-7.5,-10.5,-6.0,24.5,-4.0,0.0,-5.5
현대,4.5,-2.0,-5.0,-0.5,30.0,1.5,5.5,0.0
