Team1_x,KIA,LG,NC,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,3.5,-10.0,-2.0,-5.0,-5.0,-4.5,-12.0,3.5
LG,-3.5,0.0,-13.5,-5.5,-8.5,-8.5,-8.0,-15.5,0.0
NC,10.0,13.5,0.0,8.0,5.0,5.0,5.5,-2.0,13.5
SK,2.0,5.5,-8.0,0.0,-3.0,-3.0,-2.5,-10.0,5.5
넥센,5.0,8.5,-5.0,3.0,0.0,0.0,0.5,-7.0,8.5
두산,5.0,8.5,-5.0,3.0,0.0,0.0,0.5,-7.0,8.5
롯데,4.5,8.0,-5.5,2.5,-0.5,-0.5,0.0,-7.5,8.0
삼성,12.0,15.5,2.0,10.0,7.0,7.0,7.5,0.0,15.5
한화,-3.5,0.0,-13.5,-5.5,-8.5,-8.5,-8.0,-15.5,0.0
