Team1_x,KIA,LG,NC,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,5.5,9.5,3.0,-4.5,0.0,3.5,-4.5,9.0
LG,-5.5,0.0,4.0,-2.5,-10.0,-5.5,-2.0,-10.0,3.5
NC,-9.5,-4.0,0.0,-6.5,-14.0,-9.5,-6.0,-14.0,-0.5
SK,-3.0,2.5,6.5,0.0,-7.5,-3.0,0.5,-7.5,6.0
넥센,4.5,10.0,14.0,7.5,0.0,4.5,8.0,0.0,13.5
두산,0.0,5.5,9.5,3.0,-4.5,0.0,3.5,-4.5,9.0
롯데,-3.5,2.0,6.0,-0.5,-8.0,-3.5,0.0,-8.0,5.5
삼성,4.5,10.0,14.0,7.5,0.0,4.5,8.0,0.0,13.5
한화,-9.0,-3.5,0.5,-6.0,-13.5,-9.0,-5.5,-13.5,0.0
