Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,7.0,8.5,11.5,4.5,13.5,18.0,-4.0
OB,-7.0,0.0,1.5,4.5,-2.5,6.5,11.0,-11.0
롯데,-8.5,-1.5,0.0,3.0,-4.0,5.0,9.5,-12.5
빙그레,-11.5,-4.5,-3.0,0.0,-7.0,2.0,6.5,-15.5
삼성,-4.5,2.5,4.0,7.0,0.0,9.0,13.5,-8.5
쌍방울,-13.5,-6.5,-5.0,-2.0,-9.0,0.0,4.5,-17.5
태평양,-18.0,-11.0,-9.5,-6.5,-13.5,-4.5,0.0,-22.0
해태,4.0,11.0,12.5,15.5,8.5,17.5,22.0,0.0
