Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,-4.0,-14.0,-6.0,-8.0,-6.0,-7.0,-5.0
LG,4.0,0.0,-10.0,-2.0,-4.0,-2.0,-3.0,-1.0
SK,14.0,10.0,0.0,8.0,6.0,8.0,7.0,9.0
두산,6.0,2.0,-8.0,0.0,-2.0,0.0,-1.0,1.0
롯데,8.0,4.0,-6.0,2.0,0.0,2.0,1.0,3.0
삼성,6.0,2.0,-8.0,0.0,-2.0,0.0,-1.0,1.0
한화,7.0,3.0,-7.0,1.0,-1.0,1.0,0.0,2.0
히어로즈,5.0,1.0,-9.0,-1.0,-3.0,-1.0,-2.0,0.0
