Team1_x,KIA,LG,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,8.5,-1.5,17.0,10.0,-2.5,-11.5,9.0
LG,-8.5,0.0,-10.0,8.5,1.5,-11.0,-20.0,0.5
SK,1.5,10.0,0.0,18.5,11.5,-1.0,-10.0,10.5
넥센,-17.0,-8.5,-18.5,0.0,-7.0,-19.5,-28.5,-8.0
두산,-10.0,-1.5,-11.5,7.0,0.0,-12.5,-21.5,-1.0
롯데,2.5,11.0,1.0,19.5,12.5,0.0,-9.0,11.5
삼성,11.5,20.0,10.0,28.5,21.5,9.0,0.0,20.5
한화,-9.0,-0.5,-10.5,8.0,1.0,-11.5,-20.5,0.0
