Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,12.5,-3.5,3.5,-1.5,8.5,6.0,-9.5
SK,-12.5,0.0,-16.0,-9.0,-14.0,-4.0,-6.5,-22.0
두산,3.5,16.0,0.0,7.0,2.0,12.0,9.5,-6.0
롯데,-3.5,9.0,-7.0,0.0,-5.0,5.0,2.5,-13.0
삼성,1.5,14.0,-2.0,5.0,0.0,10.0,7.5,-8.0
한화,-8.5,4.0,-12.0,-5.0,-10.0,0.0,-2.5,-18.0
해태,-6.0,6.5,-9.5,-2.5,-7.5,2.5,0.0,-15.5
현대,9.5,22.0,6.0,13.0,8.0,18.0,15.5,0.0
