Team1_x,KIA,LG,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,1.0,-3.5,-2.0,-0.5,-4.5,-3.0,6.5
LG,-1.0,0.0,-4.5,-3.0,-1.5,-5.5,-4.0,5.5
SK,3.5,4.5,0.0,1.5,3.0,-1.0,0.5,10.0
넥센,2.0,3.0,-1.5,0.0,1.5,-2.5,-1.0,8.5
두산,0.5,1.5,-3.0,-1.5,0.0,-4.0,-2.5,7.0
롯데,4.5,5.5,1.0,2.5,4.0,0.0,1.5,11.0
삼성,3.0,4.0,-0.5,1.0,2.5,-1.5,0.0,9.5
한화,-6.5,-5.5,-10.0,-8.5,-7.0,-11.0,-9.5,0.0
