Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,현대
KIA,0.0,-5.5,-10.0,-10.0,-4.5,-6.0,-8.5,-6.5
LG,5.5,0.0,-4.5,-4.5,1.0,-0.5,-3.0,-1.0
SK,10.0,4.5,0.0,0.0,5.5,4.0,1.5,3.5
두산,10.0,4.5,0.0,0.0,5.5,4.0,1.5,3.5
롯데,4.5,-1.0,-5.5,-5.5,0.0,-1.5,-4.0,-2.0
삼성,6.0,0.5,-4.0,-4.0,1.5,0.0,-2.5,-0.5
한화,8.5,3.0,-1.5,-1.5,4.0,2.5,0.0,2.0
현대,6.5,1.0,-3.5,-3.5,2.0,0.5,-2.0,0.0
