Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,3.0,7.5,8.0,20.0,16.0,9.5,8.0
OB,-3.0,0.0,4.5,5.0,17.0,13.0,6.5,5.0
롯데,-7.5,-4.5,0.0,0.5,12.5,8.5,2.0,0.5
삼성,-8.0,-5.0,-0.5,0.0,12.0,8.0,1.5,0.0
쌍방울,-20.0,-17.0,-12.5,-12.0,0.0,-4.0,-10.5,-12.0
태평양,-16.0,-13.0,-8.5,-8.0,4.0,0.0,-6.5,-8.0
한화,-9.5,-6.5,-2.0,-1.5,10.5,6.5,0.0,-1.5
해태,-8.0,-5.0,-0.5,0.0,12.0,8.0,1.5,0.0
