Team1_x,KIA,LG,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,3.0,1.0,15.0,8.0,7.5,-2.0,9.5
LG,-3.0,0.0,-2.0,12.0,5.0,4.5,-5.0,6.5
SK,-1.0,2.0,0.0,14.0,7.0,6.5,-3.0,8.5
넥센,-15.0,-12.0,-14.0,0.0,-7.0,-7.5,-17.0,-5.5
두산,-8.0,-5.0,-7.0,7.0,0.0,-0.5,-10.0,1.5
롯데,-7.5,-4.5,-6.5,7.5,0.5,0.0,-9.5,2.0
삼성,2.0,5.0,3.0,17.0,10.0,9.5,0.0,11.5
한화,-9.5,-6.5,-8.5,5.5,-1.5,-2.0,-11.5,0.0
