Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,1.0,-5.5,-3.5,5.5,3.5,5.0,6.0
LG,-1.0,0.0,-6.5,-4.5,4.5,2.5,4.0,5.0
SK,5.5,6.5,0.0,2.0,11.0,9.0,10.5,11.5
두산,3.5,4.5,-2.0,0.0,9.0,7.0,8.5,9.5
롯데,-5.5,-4.5,-11.0,-9.0,0.0,-2.0,-0.5,0.5
삼성,-3.5,-2.5,-9.0,-7.0,2.0,0.0,1.5,2.5
한화,-5.0,-4.0,-10.5,-8.5,0.5,-1.5,0.0,1.0
히어로즈,-6.0,-5.0,-11.5,-9.5,-0.5,-2.5,-1.0,0.0
