Team1_x,LG,두산,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,-5.0,-9.0,-1.0,17.0,4.0,2.0,-1.5
두산,5.0,0.0,-4.0,4.0,22.0,9.0,7.0,3.5
롯데,9.0,4.0,0.0,8.0,26.0,13.0,11.0,7.5
삼성,1.0,-4.0,-8.0,0.0,18.0,5.0,3.0,-0.5
쌍방울,-17.0,-22.0,-26.0,-18.0,0.0,-13.0,-15.0,-18.5
한화,-4.0,-9.0,-13.0,-5.0,13.0,0.0,-2.0,-5.5
해태,-2.0,-7.0,-11.0,-3.0,15.0,2.0,0.0,-3.5
현대,1.5,-3.5,-7.5,0.5,18.5,5.5,3.5,0.0
