Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,4.0,3.5,2.5,4.0,1.5,6.0,6.5
OB,-4.0,0.0,-0.5,-1.5,0.0,-2.5,2.0,2.5
롯데,-3.5,0.5,0.0,-1.0,0.5,-2.0,2.5,3.0
삼성,-2.5,1.5,1.0,0.0,1.5,-1.0,3.5,4.0
쌍방울,-4.0,0.0,-0.5,-1.5,0.0,-2.5,2.0,2.5
태평양,-1.5,2.5,2.0,1.0,2.5,0.0,4.5,5.0
한화,-6.0,-2.0,-2.5,-3.5,-2.0,-4.5,0.0,0.5
해태,-6.5,-2.5,-3.0,-4.0,-2.5,-5.0,-0.5,0.0
