Team1_x,KIA,LG,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,3.5,0.0,-1.0,-3.5,-3.0,-9.0,8.0
LG,-3.5,0.0,-3.5,-4.5,-7.0,-6.5,-12.5,4.5
SK,0.0,3.5,0.0,-1.0,-3.5,-3.0,-9.0,8.0
넥센,1.0,4.5,1.0,0.0,-2.5,-2.0,-8.0,9.0
두산,3.5,7.0,3.5,2.5,0.0,0.5,-5.5,11.5
롯데,3.0,6.5,3.0,2.0,-0.5,0.0,-6.0,11.0
삼성,9.0,12.5,9.0,8.0,5.5,6.0,0.0,17.0
한화,-8.0,-4.5,-8.0,-9.0,-11.5,-11.0,-17.0,0.0
