Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,현대
KIA,0.0,12.0,19.5,14.0,46.5,-1.0,19.5,8.5
LG,-12.0,0.0,7.5,2.0,34.5,-13.0,7.5,-3.5
SK,-19.5,-7.5,0.0,-5.5,27.0,-20.5,0.0,-11.0
두산,-14.0,-2.0,5.5,0.0,32.5,-15.0,5.5,-5.5
롯데,-46.5,-34.5,-27.0,-32.5,0.0,-47.5,-27.0,-38.0
삼성,1.0,13.0,20.5,15.0,47.5,0.0,20.5,9.5
한화,-19.5,-7.5,0.0,-5.5,27.0,-20.5,0.0,-11.0
현대,-8.5,3.5,11.0,5.5,38.0,-9.5,11.0,0.0
