Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,13.0,-15.0,-7.0,-1.0,1.0,-7.0,6.0
LG,-13.0,0.0,-28.0,-20.0,-14.0,-12.0,-20.0,-7.0
SK,15.0,28.0,0.0,8.0,14.0,16.0,8.0,21.0
두산,7.0,20.0,-8.0,0.0,6.0,8.0,0.0,13.0
롯데,1.0,14.0,-14.0,-6.0,0.0,2.0,-6.0,7.0
삼성,-1.0,12.0,-16.0,-8.0,-2.0,0.0,-8.0,5.0
한화,7.0,20.0,-8.0,0.0,6.0,8.0,0.0,13.0
히어로즈,-6.0,7.0,-21.0,-13.0,-7.0,-5.0,-13.0,0.0
