Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,5.5,4.0,0.5,-0.5,8.5,1.5,-4.5
OB,-5.5,0.0,-1.5,-5.0,-6.0,3.0,-4.0,-10.0
롯데,-4.0,1.5,0.0,-3.5,-4.5,4.5,-2.5,-8.5
빙그레,-0.5,5.0,3.5,0.0,-1.0,8.0,1.0,-5.0
삼성,0.5,6.0,4.5,1.0,0.0,9.0,2.0,-4.0
쌍방울,-8.5,-3.0,-4.5,-8.0,-9.0,0.0,-7.0,-13.0
태평양,-1.5,4.0,2.5,-1.0,-2.0,7.0,0.0,-6.0
해태,4.5,10.0,8.5,5.0,4.0,13.0,6.0,0.0
