Team1_x,LG,두산,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,-5.5,-7.5,-2.0,26.5,1.0,3.0,-4.5
두산,5.5,0.0,-2.0,3.5,32.0,6.5,8.5,1.0
롯데,7.5,2.0,0.0,5.5,34.0,8.5,10.5,3.0
삼성,2.0,-3.5,-5.5,0.0,28.5,3.0,5.0,-2.5
쌍방울,-26.5,-32.0,-34.0,-28.5,0.0,-25.5,-23.5,-31.0
한화,-1.0,-6.5,-8.5,-3.0,25.5,0.0,2.0,-5.5
해태,-3.0,-8.5,-10.5,-5.0,23.5,-2.0,0.0,-7.5
현대,4.5,-1.0,-3.0,2.5,31.0,5.5,7.5,0.0
