Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,22.5,-7.5,-2.5,-6.5,10.5,6.5,-18.0
SK,-22.5,0.0,-30.0,-25.0,-29.0,-12.0,-16.0,-40.5
두산,7.5,30.0,0.0,5.0,1.0,18.0,14.0,-10.5
롯데,2.5,25.0,-5.0,0.0,-4.0,13.0,9.0,-15.5
삼성,6.5,29.0,-1.0,4.0,0.0,17.0,13.0,-11.5
한화,-10.5,12.0,-18.0,-13.0,-17.0,0.0,-4.0,-28.5
해태,-6.5,16.0,-14.0,-9.0,-13.0,4.0,0.0,-24.5
현대,18.0,40.5,10.5,15.5,11.5,28.5,24.5,0.0
