Team1_x,LG,두산,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,-1.0,-5.5,-2.0,12.5,6.0,5.0,-2.0
두산,1.0,0.0,-4.5,-1.0,13.5,7.0,6.0,-1.0
롯데,5.5,4.5,0.0,3.5,18.0,11.5,10.5,3.5
삼성,2.0,1.0,-3.5,0.0,14.5,8.0,7.0,0.0
쌍방울,-12.5,-13.5,-18.0,-14.5,0.0,-6.5,-7.5,-14.5
한화,-6.0,-7.0,-11.5,-8.0,6.5,0.0,-1.0,-8.0
해태,-5.0,-6.0,-10.5,-7.0,7.5,1.0,0.0,-7.0
현대,2.0,1.0,-3.5,0.0,14.5,8.0,7.0,0.0
