Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,현대
KIA,0.0,8.0,11.5,5.0,19.0,0.5,12.5,8.5
LG,-8.0,0.0,3.5,-3.0,11.0,-7.5,4.5,0.5
SK,-11.5,-3.5,0.0,-6.5,7.5,-11.0,1.0,-3.0
두산,-5.0,3.0,6.5,0.0,14.0,-4.5,7.5,3.5
롯데,-19.0,-11.0,-7.5,-14.0,0.0,-18.5,-6.5,-10.5
삼성,-0.5,7.5,11.0,4.5,18.5,0.0,12.0,8.0
한화,-12.5,-4.5,-1.0,-7.5,6.5,-12.0,0.0,-4.0
현대,-8.5,-0.5,3.0,-3.5,10.5,-8.0,4.0,0.0
