Team1_x,KIA,LG,NC,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,2.5,-11.0,0.0,-7.5,-5.0,-4.5,-15.0,4.5
LG,-2.5,0.0,-13.5,-2.5,-10.0,-7.5,-7.0,-17.5,2.0
NC,11.0,13.5,0.0,11.0,3.5,6.0,6.5,-4.0,15.5
SK,0.0,2.5,-11.0,0.0,-7.5,-5.0,-4.5,-15.0,4.5
넥센,7.5,10.0,-3.5,7.5,0.0,2.5,3.0,-7.5,12.0
두산,5.0,7.5,-6.0,5.0,-2.5,0.0,0.5,-10.0,9.5
롯데,4.5,7.0,-6.5,4.5,-3.0,-0.5,0.0,-10.5,9.0
삼성,15.0,17.5,4.0,15.0,7.5,10.0,10.5,0.0,19.5
한화,-4.5,-2.0,-15.5,-4.5,-12.0,-9.5,-9.0,-19.5,0.0
