Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,17.5,-6.0,1.5,1.0,9.5,7.0,-9.0
SK,-17.5,0.0,-23.5,-16.0,-16.5,-8.0,-10.5,-26.5
두산,6.0,23.5,0.0,7.5,7.0,15.5,13.0,-3.0
롯데,-1.5,16.0,-7.5,0.0,-0.5,8.0,5.5,-10.5
삼성,-1.0,16.5,-7.0,0.5,0.0,8.5,6.0,-10.0
한화,-9.5,8.0,-15.5,-8.0,-8.5,0.0,-2.5,-18.5
해태,-7.0,10.5,-13.0,-5.5,-6.0,2.5,0.0,-16.0
현대,9.0,26.5,3.0,10.5,10.0,18.5,16.0,0.0
