Team1_x,KIA,LG,NC,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,-2.0,10.5,5.5,-3.5,0.0,-1.0,-5.0,15.5
LG,2.0,0.0,12.5,7.5,-1.5,2.0,1.0,-3.0,17.5
NC,-10.5,-12.5,0.0,-5.0,-14.0,-10.5,-11.5,-15.5,5.0
SK,-5.5,-7.5,5.0,0.0,-9.0,-5.5,-6.5,-10.5,10.0
넥센,3.5,1.5,14.0,9.0,0.0,3.5,2.5,-1.5,19.0
두산,0.0,-2.0,10.5,5.5,-3.5,0.0,-1.0,-5.0,15.5
롯데,1.0,-1.0,11.5,6.5,-2.5,1.0,0.0,-4.0,16.5
삼성,5.0,3.0,15.5,10.5,1.5,5.0,4.0,0.0,20.5
한화,-15.5,-17.5,-5.0,-10.0,-19.0,-15.5,-16.5,-20.5,0.0
