Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,5.0,-3.5,-3.5,6.5,7.5,12.0,5.0
LG,-5.0,0.0,-8.5,-8.5,1.5,2.5,7.0,0.0
SK,3.5,8.5,0.0,0.0,10.0,11.0,15.5,8.5
두산,3.5,8.5,0.0,0.0,10.0,11.0,15.5,8.5
롯데,-6.5,-1.5,-10.0,-10.0,0.0,1.0,5.5,-1.5
삼성,-7.5,-2.5,-11.0,-11.0,-1.0,0.0,4.5,-2.5
한화,-12.0,-7.0,-15.5,-15.5,-5.5,-4.5,0.0,-7.0
히어로즈,-5.0,0.0,-8.5,-8.5,1.5,2.5,7.0,0.0
