Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,-1.5,2.5,9.0,25.5,21.0,15.0,9.0
OB,1.5,0.0,4.0,10.5,27.0,22.5,16.5,10.5
롯데,-2.5,-4.0,0.0,6.5,23.0,18.5,12.5,6.5
삼성,-9.0,-10.5,-6.5,0.0,16.5,12.0,6.0,0.0
쌍방울,-25.5,-27.0,-23.0,-16.5,0.0,-4.5,-10.5,-16.5
태평양,-21.0,-22.5,-18.5,-12.0,4.5,0.0,-6.0,-12.0
한화,-15.0,-16.5,-12.5,-6.0,10.5,6.0,0.0,-6.0
해태,-9.0,-10.5,-6.5,0.0,16.5,12.0,6.0,0.0
