Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,9.0,-7.0,2.0,-4.0,5.5,5.5,-9.0
SK,-9.0,0.0,-16.0,-7.0,-13.0,-3.5,-3.5,-18.0
두산,7.0,16.0,0.0,9.0,3.0,12.5,12.5,-2.0
롯데,-2.0,7.0,-9.0,0.0,-6.0,3.5,3.5,-11.0
삼성,4.0,13.0,-3.0,6.0,0.0,9.5,9.5,-5.0
한화,-5.5,3.5,-12.5,-3.5,-9.5,0.0,0.0,-14.5
해태,-5.5,3.5,-12.5,-3.5,-9.5,0.0,0.0,-14.5
현대,9.0,18.0,2.0,11.0,5.0,14.5,14.5,0.0
