Team1_x,KIA,LG,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,-2.5,-20.0,1.5,-12.5,-5.0,-10.5,4.0
LG,2.5,0.0,-17.5,4.0,-10.0,-2.5,-8.0,6.5
SK,20.0,17.5,0.0,21.5,7.5,15.0,9.5,24.0
넥센,-1.5,-4.0,-21.5,0.0,-14.0,-6.5,-12.0,2.5
두산,12.5,10.0,-7.5,14.0,0.0,7.5,2.0,16.5
롯데,5.0,2.5,-15.0,6.5,-7.5,0.0,-5.5,9.0
삼성,10.5,8.0,-9.5,12.0,-2.0,5.5,0.0,14.5
한화,-4.0,-6.5,-24.0,-2.5,-16.5,-9.0,-14.5,0.0
