Team1_x,KIA,LG,NC,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,4.5,-9.0,3.0,-6.5,-2.0,-4.5,-14.0,7.5
LG,-4.5,0.0,-13.5,-1.5,-11.0,-6.5,-9.0,-18.5,3.0
NC,9.0,13.5,0.0,12.0,2.5,7.0,4.5,-5.0,16.5
SK,-3.0,1.5,-12.0,0.0,-9.5,-5.0,-7.5,-17.0,4.5
넥센,6.5,11.0,-2.5,9.5,0.0,4.5,2.0,-7.5,14.0
두산,2.0,6.5,-7.0,5.0,-4.5,0.0,-2.5,-12.0,9.5
롯데,4.5,9.0,-4.5,7.5,-2.0,2.5,0.0,-9.5,12.0
삼성,14.0,18.5,5.0,17.0,7.5,12.0,9.5,0.0,21.5
한화,-7.5,-3.0,-16.5,-4.5,-14.0,-9.5,-12.0,-21.5,0.0
