Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,8.0,6.5,10.5,3.5,13.5,14.0,-6.0
OB,-8.0,0.0,-1.5,2.5,-4.5,5.5,6.0,-14.0
롯데,-6.5,1.5,0.0,4.0,-3.0,7.0,7.5,-12.5
빙그레,-10.5,-2.5,-4.0,0.0,-7.0,3.0,3.5,-16.5
삼성,-3.5,4.5,3.0,7.0,0.0,10.0,10.5,-9.5
쌍방울,-13.5,-5.5,-7.0,-3.0,-10.0,0.0,0.5,-19.5
태평양,-14.0,-6.0,-7.5,-3.5,-10.5,-0.5,0.0,-20.0
해태,6.0,14.0,12.5,16.5,9.5,19.5,20.0,0.0
