Team1_x,LG,두산,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,-5.5,-8.5,-2.0,25.5,2.0,2.0,-4.5
두산,5.5,0.0,-3.0,3.5,31.0,7.5,7.5,1.0
롯데,8.5,3.0,0.0,6.5,34.0,10.5,10.5,4.0
삼성,2.0,-3.5,-6.5,0.0,27.5,4.0,4.0,-2.5
쌍방울,-25.5,-31.0,-34.0,-27.5,0.0,-23.5,-23.5,-30.0
한화,-2.0,-7.5,-10.5,-4.0,23.5,0.0,0.0,-6.5
해태,-2.0,-7.5,-10.5,-4.0,23.5,0.0,0.0,-6.5
현대,4.5,-1.0,-4.0,2.5,30.0,6.5,6.5,0.0
